Link,Approx Cost,Origin Country,Sale Country,Manufacturer,Brand,Model Year,Body Type,Additional Type,Weight,Gear box,Power (hp),Torque (Nm),Fuel Econ (L/100km),Fuel Econ (km/L),Performance 0-100 kph (sec),Top speed (kph),Overview
https://www.drivearabia.com/carprices/uae/porsche/porsche-911/2015/,"AED 159,400 - 209,000 (911 Carrera)",Germany,uae,Porsche,911,2015,Premium Sports Coupe,2-door coupe,1455 - 1605,7M/7AM,350,390,8.2-9.0,12.2,4.6-4.8,287-289,"From 2012, the design all-new Porsche 911 incorporates a completely new platform, so now the 911 is longer and lower than the previous generation. It is still a 2+2 seater coupe. The base 911 Carrera is offered with a 3.4-litre direct-injection flat-6 engine, mated to either a world-first 7-speed manual or a 7-speed ""PDK"" dual-clutch automatic and rear-wheel-drive. The 911 Carrera 4, which was introduced in 2013, adds all-wheel-drive. The rear-wheel-drive 911 Carrera S upgrades the motor to a 3.8-litre, while the, new for 2013, 911 Carrera 4S adds all-wheel-drive. The Porsche 911 Targa and Targa 4S was revealed as a 2014 model year, getting the same engine specs as the Carrera 4 and 4S. The 911 Turbo and Turbo S was released in 2014. It gets a 3.8-litre turbocharged engine, and comes only with the PDK transmission. The Porsche 911 GT3 was revealed in mid 2014. It gets a 3.8-litre motor and for the first time, will not have a manual gearbox option. It will be available only with the PDK. The 911 GTS was revealed in the GCC in late 2014 and is available as rear-wheel drive or all-wheel drive. It is powered by a 3.8-litre motor, coupled with either a 7-speed manual or PDK transmission. The Porsche Targa 4 and Targa 4S also made its debut as 2015 model year, which features the same engine specs as the base 911 Carrera and has all-wheel drive. As usual, everything is optional beyond the basic power accessories, touchscreen multimedia system, Bluetooth, basic keyless entry, HID headlights, electric parking brake and 19-inch wheels. Available options include different colours and materials for every interior surface, different 20-inch wheel designs, metallic paint choices, power-adjustable or sports seats, Bose or Burmester audio systems with optional voice control and TV tuner, CD changer, parking sensors, smart keyless entry and start, adaptive headlights, sunroof, electric folding mirrors, rear wiper, body kit and more. Standard safety features include front and side airbags, stability control and ABS.  "
https://www.drivearabia.com/carprices/uae/ferrari/ferrari-488-gtb/2018/,"AED 688,400 - 826,900",Italy,uae,Ferrari,488 GTB,2018,Luxury Sports Coupe,2-door coupe,1370,7AM,661,760,11.4,8.8,3.0,330,"The Ferrari 488 GTB replaced the 458 Italia in late 2015. Under the hood, the 488 GTB gets a twin-turbocharged 3.9-litre V8, and power is delivered via an updated 7-speed dual clutch automatic transmission. The exterior is still pretty similar to the 458, but gets a few visual updates, most of which have been added to improve aerodynamics and performance. The interior is quite similiar to the 458 with minor tweaks such as angled air vents and improved graphics on the infotainment and instrument panel, as well as keyless start. The LCD displays in the gauge cluster serve as screens for everything from telematics to navigation. Other available features include front/rear parking sensors, cruise control, power windows and mirrors, ceramic brake discs, and selectable drive modes using the dial on the steering wheel, which loosens up the ESP to various degrees. Optional features include front and rear cameras, and an automated front-lift system to avoid scrapes. "
https://www.drivearabia.com/carprices/uae/subaru/subaru-outback/2013/,"AED 24,900 - 40,500",Japan,uae,Subaru,Outback,2013,Midsize Wagon,5-door wagon,1608 - 1662,CVT,167,229,8.4,11.9,10.4,198,"The Outback is the redesigned model of Subaru's midsize all-wheel-drive crossover wagon. Like all previous Outback models for more than a decade, the new-for-2010 version continues to be based on the Legacy wagon, only with slightly better ground clearance. Compared to the previous version, it now features a larger body and carryover engines. The base Outback 2.5i comes with a 2.5-litre 4-cylinder boxer engine mated with a CVT automatic. The top model is the 3.6R, with a turbocharged 3.6-litre 6-cylinder boxer engine mated to a paddle-shifted 5-speed automatic. Base models get power windows, electric mirrors, ABS, front and side-curtain airbags, cloth upholstery, 16-inch wheels and a CD stereo. The top-spec trim gets stability control, SI-Drive driving mode selection system, keyless entry with starter button, cruise control, dual-zone a/c, leather interior, 10-way power-adjustable driver's seat, aluminium pedals, 6-speaker stereo with 6-CD changer, 17-inch alloy wheels, HID headlights with pop-up washers, and a sunroof. "
https://www.drivearabia.com/carprices/uae/chevrolet/chevrolet-traverse/2017/,"AED 53,400 - 74,900",United States,uae,Chevrolet,Traverse,2017,Midsize SUV,5-door long wagon,2177 - 2302,6A,288,366,12.4-13.0,8.1,8.5-8.8,172*,"The Chevrolet Traverse received a facelift for 2013. It is a crossover wagon that combines the functionality of a minivan with the look of an SUV, offering three rows of seating for up to eight passengers. The design consists of polished aluminium roof rails, projector beam headlights, LED taillights and a rear spoiler. It has a 3.6-litre V6 with variable valve timing, mated to a 6-speed automatic transmission, with either front-wheel-drive or optional all-wheel-drive system with no low range. The interior features a ""low and away"" instrument panel and a Smart Slide second-row feature allows easier access to the third row. Features include power windows, CD/MP3 stereo with six speakers, electric mirrors, keyless entry and more. Optional features include 6.5 inches touch screen for navigation, entertainment and display vehicle information, rear-seat DVD entertainment, HID headlights, sunroof, parking sensors, leather seats, tri-zone climate control and more. Standard safety features includes StabiliTrak stability control system with rollover mitigation technology, six airbags and a tyre-pressure-monitoring system. Also standard is power-assisted rack-and-pinion steering, 18-inch wheels with optional 19-inchers, and four-wheel disc brakes with ABS. "
https://www.drivearabia.com/carprices/uae/kia/kia-sportage/2006/,"AED 12,400 - 18,900",South Korea,uae,Kia,Sportage,2006,Sub-Compact SUV,5-door wagon,"1503 - 
    1667",5M/4A,142,184,8.1-9.2,12.3,10.4-11.4,180,"The Sportage is another of Kia's long-running nameplates, though the crossover itself has changed over time. Whereas the original Sportage was unreliable but could do basic off-roading, the new one is much more dependable but is allergic to sand dunes. It is even offered in a front-wheel-drive model alongside the four-wheel-drive, to dilute the nameplate further. Powered by either a 2.0-litre four-cylinder with a five-speed manual or a four-speed automatic, or a 2.7-litre V6 with a four-speed automatic, it is interesting to note that Kia and parent Hyundai are the first ones to officially offer a V6-powered small 4WD in the region. Standard features include manual air-conditioning, height-adjustable driver seat, power windows, front and rear power outlets, immobiliser, 60/40 split-folding rear seat, front and rear cup holders, 16-inch alloy wheels, radio cassette stereo with 4 speakers and a roof antenna. We could not verify what safety features are available on the Sportage, though ABS brakes and front airbags might possibly be options. "
https://www.drivearabia.com/carprices/uae/opel/opel-corsa/2001/,"AED 2,000 - 2,400",Germany,uae,Opel,Corsa,2001,Sub-Compact Sedan / Hatchback,"4-door sedan, 3/5-door hatchback","1053 - 
    1070",5M/5A,90,125,7.2-8.0,13.9,11.5-13.0,170-180,"The Corsa is the smallest car among Opel models offered in the Middle East. Its extensive safety package and rigid galvanized body have been tested to excel in passenger protection. Body styles available in the Middle East are three-door and five-door hatchbacks, as well as a 4-door sedan. Opel went the extra step and added colour-keyed bumpers and high-level safety features, which is rare in this class of cars. Two engine options are available here, namely a 1.4-litre unit and a 1.8-litre unit, both four-cylinder. Both powerplants power the front wheels using the available standard manual transmission, but the smaller motor has an optional automatic five-speed transmission with manual shifting mode. All cars can seat five. A fold-down rear backrest can be fixed at two different angles and a rear bench can be fully folded down. Available features include power windows, cloth upholstery and CD stereo. All Corsa variants are also equipped with ABS brakes, featuring brake assist and electronic brakeforce distribution. Stability control is optional. "
https://www.drivearabia.com/carprices/uae/mitsubishi/mitsubishi-mirage/2018/,"AED 18,200 - 22,200",Thailand,uae,Mitsubishi,Mirage,2018,Sub-Compact Hatchback,Sub-Compact Hatchback,820 - 850,5M/CVT,76,100,4.8-5.0,20.8,12.4-13.8,170,"The Mitsubishi Mirage takes on the sub-compact category currently being dominated by its Japanese rivals. In 2017, it got a facelift and few interior upgrades. This sub-compact hatchback has a tiny 1.2-litre 3-cylinder engine under the hood. The base model has a 5-speed manual, with the option of a CVT in the higher models. Standard features will include cloth seats, AM/FM Radio with a CD-player, painted bumpers and 14-inch steel wheels. Available options on higher-level versions include 15-inch alloy wheels, body-colour exterior trim, electric power steering, trip computer, split-folding rear bench, power windows, keyless entry, rear wiper, fog lamps and two types of CD/MP3 stereo with optional USB port. Standard safety features include ABS and a driver-side front airbag, with a passenger-side one available in higher trims. "
https://www.drivearabia.com/carprices/uae/bmw/bmw-m3-convertible/2013/,"AED 127,800 - 137,100",Germany,uae,BMW,M3 Convertible,2013,Premium Compact Convertible,2-door convertible,1680,6M/7AM,420,400,12.4,8.1,4.8,250*,"The BMW M3 convertible debuted in 2008 as a sedan, coupe and convertible in the Middle East. It is powered by high revving 4.0-litre V8 engine, mated to either a 6-speed manual or a 7-speed automanual dual-clutch transmission. The M3 is the only 3-Series model with features such as electronically-variable suspension and chassis adjustments. The iDrive computer is standard, as are active steering, HID headlights, and 18-inch alloy wheels, or an optional 19-inches. The M3 gets multiple front and side airbags, stability control, ABS and great rear-wheel-drive handling characteristics. "
https://www.drivearabia.com/carprices/uae/dorcen/dorcen-g60s/2021/,"AED 84,570 - 89,000",China,uae,Dorcen,G60S,2021,Compact SUV,5-door wagon,NA,CVT,150,215,6.5,15.4,11.0,180, 
https://www.drivearabia.com/carprices/uae/chrysler/chrysler-300-srt/2015/,"AED 66,500 - 70,500",Canada,uae,Chrysler,300 SRT,2015,Premium Large Sedan,4-door sedan,1797 - 1984,5A,485,644,13.0,7.7,5.0,280,"The redesigned-for-2011 Chrysler 300 looks similar to the old model, and still uses a lot of the same underpinnings, but in reality has many major changes, including a sharper-sloping windshield and a lower belt-line for better visibility. The new 300 thankfully remains rear-wheel-drive and features updated suspension, upgraded engine and a much nicer interior. The top model, the 300 SRT8, was released in 2012 with a 6.4-litre V8 mated to a 5-speed automatic. Standard SRT8 features include leather upholstery, UConnect multimedia system with touchscreen, 20-inch wheels, rear spoiler and more, along with a unique exterior kit. Standard safety features include front, side and curtain airbags, ABS, stability control, tyre pressure monitor and optional adaptive cruise control with auto braking. "
